Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicatessen,Channel
936.6236668,956.3510071,833.1683992,853.8708759,860.8113463,1094.673139,2
1048.434215,983.2899742,1151.765987,1129.358759,1349.680842,1199.186263,1
1459.021749,370.9504696,1136.312548,301.5904203,672.5420963,978.6386555,1
1496.891558,897.0951239,1447.814276,847.9668474,1077.958555,650.7067687,1
1029.892779,963.4106264,888.2613898,1033.880118,1302.260194,964.5098843,0
571.5987163,906.2233826,405.9860799,1004.322183,1167.080749,1475.40821,3
1091.400779,763.9339766,457.9370327,557.9905063,811.6208075,560.2455264,0
1221.90801,859.8113279,1045.377166,978.0392054,1392.462316,849.8056554,2
804.1104626,1144.992024,825.5123674,1291.932431,1473.992651,1178.172389,3
1108.753898,962.049054,1052.79211,775.6047647,711.6654856,956.2492335,2
1238.773778,973.2809395,885.5922153,867.6481329,1119.560205,490.6397515,1
1184.011075,911.7795854,1095.449458,936.0807171,1171.407884,918.5621182,2
1144.897606,1017.270508,925.7895399,954.7265484,1146.216164,688.7928018,1
1203.427513,1079.860101,1390.238445,943.8135216,825.4527517,997.9747197,2
1092.24121,711.3518912,973.7452691,619.8292621,709.1064912,1194.880703,0
1299.252708,766.940325,1328.816846,912.2095859,1266.622478,1103.831176,1
942.1646197,911.5065515,946.820909,930.7106813,1023.291369,1269.16464,1
867.5319427,906.5374824,824.1808127,977.3370518,1135.134614,1303.215101,3
1305.285961,543.563842,1003.326528,596.6720713,1045.050702,976.1288489,0
1244.401696,904.6232715,1563.046703,840.2023169,749.4846582,1304.31915,3
1164.686683,847.2844813,960.3764795,688.4273685,767.6184484,867.2765763,2
1412.698962,786.369685,1300.294833,892.4905352,1321.311139,805.943845,1
634.1617486,1164.591423,693.9042748,1232.547373,1239.155887,1365.671847,3
1037.877766,1000.936511,924.023802,1120.348587,1432.619076,949.0332335,0
1177.550746,933.6045554,1338.006076,879.4649261,870.887409,1167.375119,0
928.2896688,1064.94899,998.602234,925.1166883,778.4797833,1168.785911,2
1277.584636,1084.778676,1274.101511,970.6304487,1015.666643,709.0815945,1
1172.474006,1001.942457,1148.205312,937.4531403,1021.504137,891.7382218,2
713.1584637,1018.160268,577.516777,1067.926855,1199.232154,1232.824857,3
1240.213912,718.2847645,1230.930618,806.0918874,1096.02694,1171.301991,1
836.566244,1134.042645,942.0173462,991.9881898,788.8000307,1223.677603,3
1001.607037,775.4463724,782.294517,702.7859147,841.5286845,1106.705744,3
1201.253486,685.4056329,1476.54518,598.9493043,499.7178829,1545.503233,3
1035.443897,772.4481754,980.7474196,715.7522571,788.106827,1257.73771,3
1265.638699,767.5391499,1163.455352,833.9116972,1159.919744,985.7647208,1
1024.558492,629.1628834,984.1254152,649.6238439,807.0725581,1452.636048,3
902.4748035,978.7430771,635.2196647,945.4537473,1119.825153,930.6770773,1
1366.138373,786.7544815,1290.423532,898.5570039,1296.82907,894.1517926,1
1017.465029,663.1105222,923.3642069,520.3765995,510.0588993,1348.125525,0
1262.841086,749.1855272,1275.203443,703.8225004,827.7596595,1125.190588,2
753.9125092,839.8613065,819.8665113,926.659633,1002.955045,1616.430765,3
1333.979024,1094.671637,899.506222,869.1459374,1053.34493,156.2883263,1
1385.855863,687.1497075,1267.901472,752.9544261,1130.721809,935.3658581,1
1255.716303,971.4685818,1420.568552,929.0885377,957.2313831,1050.438624,2
980.2298149,961.3783205,1055.316983,921.7747011,913.4848384,1246.162809,3
1139.145237,965.4641732,1638.576739,918.8479873,705.425663,1544.292716,3
1162.669029,814.9347206,1237.269768,876.9988523,1057.310002,1232.129964,0
1552.116125,674.1085187,1397.686869,769.6865302,1261.265386,741.9207937,1
1248.026481,875.0300615,1331.681357,896.23171,1049.058653,1083.216231,2
1135.212117,650.2456378,878.6385055,519.3456809,659.2165413,1064.165294,0
1083.014939,934.0518796,1294.028611,1030.766195,1141.564683,1333.013731,3
941.4456671,1013.610272,716.8086549,808.8851227,764.3391106,882.9549781,2
563.758557,1019.453295,530.9036817,1072.260089,1096.112433,1498.010528,3
1542.378577,575.2316908,1317.982494,616.8991875,1084.855019,781.3641702,1
984.2228523,953.3797676,974.8360862,868.158709,856.514619,1154.107882,2
1413.885289,726.8892131,1294.86179,812.571326,1223.0407,862.5073524,1
1409.04016,688.9713665,1284.856667,770.1259929,1177.767849,904.0438859,1
1117.697516,764.3586017,973.0332853,750.0737363,954.4363268,1087.289935,2
822.4676909,1041.641929,972.7901211,1099.710488,1108.511453,1409.31486,3
829.8380539,1008.096276,510.911845,936.1981897,1069.227239,911.9736712,3
1078.097714,907.3740819,1044.054523,798.252974,805.6091516,1080.227231,2
1212.516611,587.3539008,767.081492,753.2893143,1389.034338,874.4999708,0
1501.359291,932.3915051,1563.3703,1169.649208,1678.377079,754.2029354,1
1340.650067,742.947568,1234.120397,815.8782008,1178.431497,932.2233885,1
582.2577346,1171.314585,731.3007907,1253.707298,1207.24838,1510.858544,3
1218.109836,754.0585832,1330.594437,675.246576,684.7198967,1272.701594,3
1012.942691,937.2018738,1067.951358,1040.148675,1226.668495,1230.464302,3
1326.235096,750.4797377,1084.30934,784.3700375,1174.787863,786.209779,0
1156.976889,794.6411464,1136.436499,714.3438324,778.5524455,1143.451475,3
1026.325961,830.4921813,662.1321014,708.5262214,880.1104287,855.7394268,2
1170.545844,817.3804809,944.550132,668.649773,775.7138024,871.9579847,2
1213.239605,1068.797263,1297.048581,984.1888285,991.9944589,891.7174872,2
1190.231227,873.3256133,1065.918688,903.1927156,1169.604691,916.6168769,1
684.8818401,1017.154294,326.483098,925.4610805,1008.766572,1005.430562,1
944.2178594,866.5960672,815.9451468,934.3036128,1165.628286,1175.773577,3
1116.314182,896.8774739,1128.777785,1008.700776,1267.150769,1123.716207,3
963.7504541,930.4717703,1121.821981,883.9083113,813.7395288,1388.439708,3
1023.913437,871.5552284,760.8728824,747.6189841,855.069724,923.0623704,2
1069.779944,773.9464742,682.0399583,914.1572638,1430.881235,872.3188226,0
1193.800495,625.7208318,755.6151237,772.0684128,1372.483866,856.783144,0
800.6930743,732.2202737,612.0677044,499.6237991,361.7667024,1380.979322,0
1196.667807,771.1067638,1102.550192,770.212704,987.2967306,1055.398448,0
1228.011993,799.78309,974.1039087,633.9657348,756.93661,800.5381617,2
748.2504138,1015.977761,777.5869036,1069.959268,1120.953273,1380.996707,3
1059.545212,1127.884929,1332.333637,1092.161844,993.4487667,1195.178956,3
942.0755283,772.3204501,704.8081105,905.5911741,1282.176294,1170.043103,1
1115.110515,853.6681232,1154.336483,975.3254703,1230.7636,1203.84457,3
1097.497871,1033.619101,1175.468091,1197.615547,1469.391239,1065.945838,1
1233.394792,586.1030522,1089.992609,586.5294333,852.5270387,1171.680402,1
962.2509845,1043.673646,1108.80284,933.9688143,790.6873539,1244.357592,2
1281.921685,731.1051918,1639.316053,660.1080931,556.8114066,1502.941404,3
631.2949913,1311.860099,1009.12205,1311.793019,1043.512911,1546.588422,3
1124.809455,857.2986019,879.8013069,691.5931963,772.7795018,851.598672,2
959.9056141,971.010538,842.1463038,832.4330971,811.8646665,1035.328638,2
1402.950615,800.15208,1460.943553,989.0541846,1413.053687,995.1892834,1
1095.019108,1015.476008,1503.699002,969.2249975,793.2742302,1433.617939,3
983.2943062,949.2314219,630.9124956,734.2333815,768.8572867,771.038118,2
1113.579146,780.6448159,997.521928,702.1579515,810.6579326,1098.90054,3
1169.18137,934.4464415,1259.08468,1022.423928,1223.236091,1110.190802,3
1136.220813,850.9635033,1051.810552,808.1162125,946.1619093,1034.562569,2
1370.857881,657.0732757,1220.147597,700.9224462,1067.533882,946.6090306,1
806.0032516,1154.167388,1130.124086,1146.201181,964.0984054,1484.821888,3
873.0081334,920.8517896,830.6345141,943.7924636,1044.94603,1278.283744,3
915.8810665,922.5907146,933.5293083,955.6206325,1047.913743,1299.202957,1
1153.17552,793.4354509,1040.953657,740.0949364,889.4907336,1050.336649,0
865.633176,1142.751794,1205.261644,1115.676512,921.981489,1451.780567,3
1230.699347,945.3679407,1267.924305,949.1079016,1100.269779,969.2994587,2
1396.374669,1081.246193,1549.309937,1211.670376,1498.339329,784.9687726,2
1338.243003,505.3830519,1101.914002,491.2476342,832.5233833,1051.357937,0
1260.887501,767.8506947,1146.534575,819.2514445,1132.845639,975.5724328,1
862.0712228,1020.115002,677.1809156,869.1558052,838.7178682,1005.635113,2
1156.72685,674.2380466,892.9340004,539.5163251,685.5602442,1006.819261,0
1169.368653,731.1117367,1051.007317,747.5392972,991.7674074,1103.299702,1
762.8833278,1037.007769,694.9523398,1121.630058,1271.048642,1238.141481,3
1171.498384,844.9884232,1447.031687,777.4356627,685.654392,1398.548678,3
806.9412089,1001.538557,811.2657515,1113.355767,1268.817105,1314.66785,3
1123.737259,836.890735,842.0575839,808.9794572,1077.522418,847.6781589,0
640.109449,971.8391483,767.3924914,1072.153426,1085.900634,1653.473968,3
1239.84994,582.650494,968.9060015,543.012965,838.4094895,1025.137605,0
900.5404099,1063.893536,766.5894156,867.5474413,764.1770784,968.845329,2
1034.214992,880.2673333,758.1747743,736.6382818,831.3128523,886.6348911,2
1279.417647,871.7237286,1269.67665,1002.088574,1351.766827,961.8146589,1
1172.156407,822.7918622,912.066933,658.2548569,766.8186758,825.323218,2
1370.751135,499.4430243,997.1750684,411.1147261,755.4109491,867.1404932,1
1299.943563,828.7481855,1280.719587,951.0383628,1304.90661,977.9232795,1
1008.527119,873.6171442,1012.910714,802.1924679,809.7271169,1235.228885,3
1242.346524,160.1614571,123.7211721,451.4256254,1658.252257,595.4494228,0
1291.625711,933.0725351,1291.517007,1031.721001,1339.81591,888.0400298,2
1204.152154,582.3459595,760.1161053,681.6940484,1233.998518,884.2919148,0
1283.510603,473.9479855,929.2319718,432.0074646,791.9702288,1010.739982,0
1496.487692,598.5248342,1356.46827,669.5228271,1106.702789,897.6652318,1
1016.884704,680.0957252,926.3213471,645.9966399,763.2938817,1343.240337,1
912.4532006,736.4567516,953.2789389,833.0212303,992.6717165,1543.210443,3
1251.86652,1265.490812,1546.416166,1072.06874,831.7566792,852.7967683,2
1104.457185,886.2088218,840.2142347,696.4346922,752.276943,816.6795595,2
953.4263323,903.8555313,707.973659,913.8087276,1146.820835,990.4277419,1
1144.405192,943.0161493,1255.912622,855.9032347,825.1105731,1134.054629,0
887.3209665,1018.241469,930.7273642,940.6235316,872.199444,1239.363036,2
1273.380305,758.9054991,1412.278221,682.3882614,697.5497567,1239.753689,3
1137.451261,797.8598234,979.2093078,810.8647466,1061.60905,1016.855312,0
1400.002936,737.8702589,1259.50968,814.0495545,1220.734643,839.9564737,0
1041.147412,954.4010666,880.9030657,1050.735155,1365.232431,944.9429559,0
754.5183876,1209.513098,654.042253,962.6862401,725.0429244,987.2697355,2
1132.047022,914.2592494,984.2426136,724.7377086,720.6445819,884.8385825,2
1271.809882,532.3469094,1095.587104,509.3859645,781.332803,1154.520415,1
831.9815357,861.5917868,812.8579292,949.8273188,1103.692636,1418.450155,3
1059.04596,717.0557949,897.8477691,635.4461068,750.4182104,1176.488284,3
1270.365045,808.1974095,1599.925927,751.7866875,676.0720871,1398.819381,3
1295.356497,576.397438,1232.450274,619.4129907,910.3063783,1211.292327,1
1225.266372,769.8057103,933.4787124,618.5660139,781.4010721,796.7317766,2
1252.086858,707.0584214,1175.070051,769.2624439,1072.764946,1094.983482,1
1168.034479,786.3076636,1176.964303,831.4147463,1032.812179,1185.101924,0
1304.548921,1048.903503,1487.735364,1048.851088,1131.03886,937.1749265,2
1056.821421,820.5653291,672.7086727,977.1079816,1505.449197,838.6468253,0
843.3825177,973.7914059,772.0930031,1005.884622,1123.398453,1218.195259,1
1183.09257,572.2560325,605.2705175,303.3993909,485.7138305,737.2014899,0
1167.210403,665.1677303,1176.916677,648.7239799,779.3215699,1317.516463,0
1250.833028,542.7791543,867.5567528,593.9646105,1069.62661,943.345764,0
1108.795503,824.5309001,974.4704035,766.6071488,907.563643,1036.21866,0
671.9850732,1066.355826,723.6087174,1120.596822,1131.410658,1427.160547,3
1067.369631,636.7429912,492.7310412,376.0161965,525.0954457,787.7093904,0
962.4654735,951.0850857,1071.921766,1044.480649,1169.939462,1325.670986,3
725.2563142,899.6111652,607.6050299,998.372187,1185.736523,1377.886333,1
1190.300976,714.2013433,619.3941008,534.2597253,817.1900932,585.7428976,0
1342.918097,579.4292811,1256.303515,485.1454041,641.1316722,1120.6951,0
926.4168756,999.2298118,896.4579638,895.8755453,853.6190655,1137.649819,2
1025.743607,1004.314837,790.7391995,761.8209874,706.799854,792.0891569,2
966.8709823,1071.477778,819.0426859,822.1371066,685.4782627,872.2199747,2
799.0819669,901.453127,867.5319825,993.6996181,1088.364861,1504.029218,3
902.3912359,1045.881994,1326.879361,992.0581097,731.6851566,1613.873117,3
908.0453977,867.5572396,901.3267004,927.9083322,1066.473121,1344.795155,3
1025.554729,790.374991,939.0378332,717.3505616,784.957611,1211.286444,3
1252.119612,1055.651277,1299.136801,1059.961225,1209.77081,834.1061047,2
931.7663063,1157.263603,883.9758055,1257.8857,1467.852609,953.1091753,0
1198.103816,752.0506505,1236.439798,853.3380659,1116.087522,1230.116474,1
1218.308742,645.0376051,1123.923789,666.8272951,922.6073292,1176.691886,1
1566.058549,379.6443378,1140.645686,295.8870598,745.9855365,744.7854781,1
1040.145052,747.1672878,764.9233282,599.0473425,694.0674387,1030.722943,0
1381.804473,668.4109293,1081.656174,641.9108104,1015.51874,752.0390581,0
1251.890905,796.707436,1148.165909,858.9314594,1175.30112,965.0102581,0
1169.016686,637.3955329,1007.900542,625.728596,864.2885937,1159.531957,1
1392.509377,714.6754922,1367.739165,843.1919809,1242.67791,1005.638423,1
952.26355,928.4871696,828.0616402,981.6175854,1193.794639,1101.083494,1
945.7468101,1079.588787,1428.683824,1042.19957,780.6624769,1597.186441,3
900.1544658,966.6837657,1092.912833,926.4129166,820.7223936,1451.699644,3
1368.915033,470.9421596,1103.614882,480.8525814,879.5326925,1028.90643,0
1342.579669,1101.597001,1479.595401,1155.121508,1340.037282,792.9190866,2
1058.712315,1045.069877,870.1377875,1010.9048,1188.479395,782.1155215,1
1203.334322,635.6590795,885.6556853,681.3374095,1092.721045,959.2784158,0
1239.883453,1015.024641,1871.401793,979.2292539,733.3504586,1531.318942,3
1343.396817,763.3807762,1421.461552,662.0791307,706.8572655,1093.747762,3
1305.614014,702.1026367,912.4401096,645.0446646,1010.026811,687.3640073,0
970.0187314,725.1376424,729.578312,551.5427351,572.4834309,1163.440938,0
952.5495748,910.3333246,685.4341393,785.5061002,868.9641445,948.1557248,2
1302.181004,675.1217251,1182.622232,715.700945,1036.253912,1030.767762,1
1198.688228,820.4094228,1080.933612,897.267852,1220.766419,978.8607649,2
1274.776045,869.2919367,1300.255464,965.1518185,1251.140443,1004.942228,2
1183.491716,808.4992128,1106.659851,832.4433247,1063.522172,1048.102505,0
1252.559335,626.3914779,1064.694452,614.7253114,897.6185695,1056.737729,0
1187.70374,946.1765445,1215.571876,890.4550392,961.1971019,996.9161742,2
1110.31025,997.8490106,984.8150214,897.2007263,976.6707844,845.6378519,1
1281.352284,505.2297993,940.8264192,518.3083775,934.5009064,997.8247072,0
1155.366514,602.9300656,1097.036468,624.5445785,838.93308,1328.279848,1
861.4211933,1091.63712,749.6755231,896.0045853,766.3077283,1002.280043,2
1241.005593,975.5344806,1365.30858,936.4467436,987.3590578,1016.686125,2
1159.969173,705.2918909,894.8638814,719.3744262,1044.968766,980.4554316,0
1264.152034,876.5687077,1008.939024,812.4854121,1068.145373,684.7661893,1
1197.665299,839.6233669,1172.266888,865.8900541,1073.225946,1055.301512,2
1193.34189,861.0445768,1105.197769,710.1243544,739.5796876,950.8009676,2
940.2350553,941.374358,739.0414917,812.0207362,846.0268858,997.9544012,2
982.7903661,803.2833206,997.1681252,881.6597611,1056.701794,1365.149327,3
1291.047153,700.8357317,1481.652407,602.9821967,569.8386867,1341.851812,3
729.4524292,876.5926954,527.1374714,928.3496052,1111.351215,1302.180845,1
1045.792764,927.3911369,759.0427281,1154.05344,1702.059848,843.1515402,0
1410.154785,734.8204944,1354.280722,854.1822089,1266.338545,929.8565151,1
1040.403914,928.2403763,1094.598087,857.3041697,845.0838013,1195.879743,2
1603.324555,641.4025535,1421.343106,741.3702023,1272.795343,696.2351489,1
677.5638704,1132.176954,747.0203685,1169.845205,1150.042084,1365.53362,3
916.9310872,1111.675003,953.0366852,926.6313226,740.5664986,1086.246065,2
1160.443406,713.8824111,877.9169384,778.6622773,1175.289168,955.6977821,0
1012.963438,1005.799366,1233.85975,961.0721566,870.289597,1322.437941,3
1023.781601,699.7773178,1091.482406,799.6338246,986.1423306,1500.010052,3
1404.614758,463.6697832,1086.539235,403.4429081,761.3184042,936.1360197,1
1106.61506,854.6963492,1230.982755,794.2495461,777.9287832,1288.695956,3
1018.990295,864.9790478,1017.592253,968.0191279,1192.245778,1243.473453,1
1242.833484,650.3185122,1211.624778,572.9792028,680.595055,1206.148288,3
320.2196969,1169.956036,461.8682147,1258.293006,1134.893924,1773.793303,3
1531.2065,651.5831249,1549.615189,765.2416823,1170.257231,980.3420007,3
1262.94003,971.6177409,1376.020996,969.8196506,1079.65319,989.5767948,3
1069.094082,1021.416676,903.7610138,940.0501645,1051.500351,819.3789321,1
953.0363351,1065.735756,818.0549131,1137.234282,1373.733889,935.7418187,0
1286.266103,1189.740267,1616.715145,1046.696539,859.7181182,946.6461619,2
1228.297016,962.4276617,1257.192764,956.3673904,1099.322438,942.5466913,2
662.0835402,1147.092905,745.104993,1233.05316,1257.533757,1383.889733,3
929.1772614,936.9868058,736.3190492,819.0255903,858.2000413,1024.423919,2
1207.764279,827.1957972,1320.753061,694.0110966,632.0920436,1196.759188,0
1030.835125,988.6808326,818.7810462,758.5992616,707.1617122,830.7852997,2
1397.085661,622.3781531,1322.920684,627.0932932,911.5330051,1039.343369,0
1068.134829,921.7530372,965.8659685,925.4461829,1104.66984,1009.388211,0
1185.246329,890.4543844,1435.725035,834.0320209,773.5912694,1306.760197,3
961.6224493,827.7706981,1003.780038,923.3540258,1094.750039,1391.422935,3
1156.040987,1017.19402,970.9306961,859.2535415,919.9188934,706.2686504,1
1077.237288,933.968026,1455.515386,858.1970597,661.3095511,1507.466853,3
1215.589472,875.9981825,1110.004396,946.3034001,1258.702438,911.7889509,2
1031.060031,915.1110756,978.8350846,959.3317867,1145.39578,1113.562604,1
1173.961684,701.9159292,788.8646677,562.289467,778.9220647,824.2089001,0
1165.043152,684.669528,898.9517089,588.2023643,784.0106904,987.4508962,0
1196.444203,837.8246897,1514.024635,785.2572095,695.3228224,1428.56155,3
1237.571991,893.8442994,1541.896204,664.985405,383.3116841,1292.979117,0
714.9486793,1322.386491,936.2512955,1315.835747,1159.989401,1276.221464,3
1149.236799,748.3859018,508.5872471,595.1518328,936.3285631,515.178692,0
614.3343825,1296.601903,622.7754364,1354.988789,1369.482918,1180.319143,3
779.3717628,895.3113698,792.0652913,827.8112549,757.0923201,1455.566189,0
1168.450991,813.8402877,1040.700819,844.9322359,1109.372757,1002.201194,2
1190.020806,730.1307376,1041.916233,712.4702759,940.3144122,1047.450809,0
1054.096901,935.8156505,743.6297265,709.8423848,730.9034935,758.534926,2
851.0870345,985.1729867,721.8115886,892.6088032,896.8856467,1122.575074,2
899.1205495,998.4561016,956.4187636,958.4015913,931.4980712,1268.135906,3
1115.258234,850.0867714,1316.707475,793.8107831,740.1060499,1370.11806,3
1137.134272,824.2425637,1039.043882,791.5584541,951.029483,1049.545433,0
858.7427191,859.8923988,852.1933568,908.0716659,1015.517292,1403.123786,3
1409.356205,798.4432392,1370.312785,930.3959898,1345.4589,878.7592943,1
905.4766131,633.6301992,876.5783107,629.7450458,710.8083679,1580.359283,3
1160.434956,619.6900331,1121.12685,649.2543378,863.150705,1325.852591,1
1270.014414,497.283333,1089.627906,394.1350789,572.7632477,1184.034393,3
1371.420999,602.4891467,1017.394788,527.4095622,873.044963,773.2502794,0
1411.700228,809.5605015,1149.89106,832.4449026,1248.360106,609.1890808,1
1197.134297,926.0506187,1082.464415,938.8346068,1179.708917,859.3083683,1
768.2380946,801.0849318,785.4059783,882.2894541,986.7046204,1591.197624,3
1310.91816,541.1904651,1160.631741,543.4339394,843.273236,1135.1977,1
734.1200742,853.6152289,734.1198626,1055.121615,1300.919551,1559.052175,1
1369.672839,927.9213329,1344.913872,1091.112342,1517.755653,792.3938244,1
901.4615217,823.5704406,598.753074,757.9193358,918.9174407,1064.343802,3
1085.972385,1103.489738,1215.02361,1248.423405,1461.081553,1053.651465,3
1289.892674,609.1879672,1102.181069,606.3664714,912.9402596,1038.719045,1
1182.470435,854.3523381,1440.737309,791.2906946,718.4922506,1358.175606,3
1297.221174,842.5879891,1364.014741,1012.408936,1371.262351,1063.973296,1
1001.15668,1040.943917,1598.686001,1007.005259,701.9686954,1710.045248,3
1234.8704,694.2886405,1058.244135,704.1199823,998.0725832,1012.823376,1
1023.115953,858.1753257,984.449524,943.9516456,1171.036632,1204.372783,3
942.3119024,958.2598995,1173.894037,892.1687142,747.0833072,1458.261758,3
773.4766831,1106.626814,1397.01727,1089.341083,709.9989693,1900,3
1035.602572,814.875887,817.0921561,752.3470421,913.0111581,1029.255227,2
1173.298922,883.495565,1585.658418,827.6877642,668.7072637,1504.865487,3
1204.462888,766.1463337,1063.521527,862.868087,1227.559203,1010.243881,2
957.9871133,1003.378337,792.0961791,820.8787254,774.2845086,944.0521183,2
976.2765024,870.4317671,795.2544297,802.025755,911.7328672,1068.368141,2
1030.866632,865.7284091,749.2978716,952.6143988,1326.653286,920.9928999,0
1283.479093,786.5101591,1611.0644,698.1670495,590.3924451,1404.713066,3
1168.658283,789.7637539,1239.82607,722.3662136,752.0803162,1238.917097,3
823.4387354,973.1911433,857.0751069,1090.351193,1241.410816,1362.311821,3
1545.142642,402.334943,1252.128338,381.6936236,821.7145406,891.9433093,1
982.2394039,872.9926873,911.6489423,933.9592773,1135.809839,1192.35574,1
722.4700459,859.1133777,592.0644544,966.9637019,1173.105337,1413.081671,1
1350.289159,634.2501251,1276.444235,713.0554263,1070.086934,1081.021646,1
979.3252899,855.216181,1001.089968,930.0143678,1093.588093,1318.105296,3
1275.1264,642.695054,1190.570538,527.9079363,633.1666212,1119.569659,0
1271.306992,1008.765031,1246.558816,1083.980747,1369.211227,794.5927405,2
1108.507434,596.2320541,455.7823804,821.6402272,1615.633703,748.738152,0
1549.213317,588.1462668,1397.520064,675.0663001,1156.380227,843.8022003,3
1032.939617,785.7742679,1040.527891,860.7138128,1053.121627,1325.585171,3
1020.07556,916.535375,842.5164596,973.6228033,1245.293104,986.6068777,1
1248.443951,850.0457761,1189.741597,958.9036288,1301.860567,962.2387655,2
1094.040999,713.2410548,853.667452,574.0748877,678.5688791,1052.657751,0
857.9536014,775.3540327,751.0803056,817.4532595,979.1740763,1388.168583,3
1121.089616,828.8190525,850.9712412,684.3365563,805.459104,861.7409333,2
900.263022,942.7389466,728.1455901,973.4321428,1168.915597,1083.754825,1
906.8828775,1261.451061,976.4662616,1399.176344,1572.770761,993.8452416,3
1218.319728,1033.651356,1878.07654,992.1389638,714.8715805,1563.040291,3
830.6005249,1081.523518,1144.555595,1066.259978,891.9981169,1529.433599,3
1222.484887,849.1128991,1153.919108,917.1020058,1208.069549,975.4329918,2
1430.433046,735.2060166,1687.030048,633.0157481,601.7252531,1232.267451,3
1266.065144,1150.441189,1353.883428,1118.803696,1203.095947,754.8271434,2
1230.680654,642.0183838,1036.307361,629.6888096,907.7407754,1054.4104,1
1092.340544,872.8223486,1539.747864,810.3778434,595.761929,1637.912995,3
1519.876014,705.6903785,1356.535037,808.3475246,1301.794346,730.3396316,1
1049.435448,673.9432232,932.2821211,531.5958203,545.7886706,1277.815722,0
991.4876933,910.4733549,1067.770649,986.7832561,1122.377391,1303.548642,1
1262.162223,1063.046026,1552.676066,952.0194437,822.9096455,1072.831494,2
1161.742995,608.3492442,630.1394591,795.778274,1490.335393,810.2110147,0
1292.475936,667.8172524,999.7366053,603.3123426,896.7753339,849.1503198,0
990.9944028,910.8215008,838.184451,804.6953031,856.1652692,1035.47406,2
1183.206395,825.5091312,1065.981995,871.8204511,1152.939873,986.8658442,2
1012.188572,912.9281273,813.549392,775.9214847,824.4301038,958.2001197,2
1216.212093,953.8360823,1201.698671,955.3094132,1129.100642,917.5685739,2
953.2274047,959.7255102,946.3600156,883.8265574,871.2224074,1182.395767,2
1138.013661,759.1185363,861.7747825,817.2604427,1193.202121,934.1707843,0
617.401732,974.7737355,636.052632,1038.525292,1064.674201,1550.787993,3
1272.834715,758.5199079,1312.527944,865.8173341,1160.011461,1148.154449,2
1379.648609,216.6511797,669.8319273,361.7508756,1196.571575,827.2928427,0
807.8047429,999.0599219,731.524541,965.290358,993.8532901,1214.916864,1
1419.964339,657.4148819,1235.993698,682.8727695,1063.587145,857.6017029,0
1124.2855,605.2858527,1150.600067,685.3795073,909.496487,1455.828125,3
608.4167691,1187.658964,850.5094988,1174.30574,966.3289595,1559.339395,3
1160.714312,730.4413092,1091.732304,640.2152188,724.3659502,1157.668425,3
1537.881254,613.7675791,1294.062289,659.2252368,1140.446049,721.6327781,1
951.1480135,906.9808057,1289.923798,852.3509883,662.4216732,1625.72426,3
1078.059653,815.6311192,1084.301593,824.2693728,952.1540471,1238.271072,0
1053.708781,918.629922,933.1742627,784.3581346,803.9299624,995.2716633,2
1232.890878,760.3675177,1174.285959,839.3135874,1143.88888,1076.481092,1
405.7356359,1288.046661,451.1774545,1391.585825,1368.307871,1448.804125,3
862.2955825,1017.378474,919.3288988,986.4688725,957.6674947,1285.188471,3
1400.991003,610.8034005,1478.905002,496.7104975,550.502076,1204.892657,3
1198.466761,864.772725,1275.118979,937.7283186,1140.415063,1142.565964,1
1085.122589,699.9662083,1194.667925,789.1869259,958.9555457,1481.874133,3
1060.777095,826.4703051,1261.229552,772.776312,705.1115801,1451.740913,3
1004.066435,942.3894093,930.1714053,832.0225717,835.276965,1072.928046,2
1331.943987,930.9968715,1186.248918,904.1389029,1161.075903,677.6951055,1
1072.945445,984.030252,1022.508488,798.0723148,718.6710576,974.4076492,2
1080.650543,980.9094062,1023.413669,962.3683654,1090.691262,977.528425,1
1122.821288,854.0075472,1251.718207,788.9783238,769.9786957,1277.402149,3
1311.143788,713.2811474,1112.432723,712.8829312,1032.729909,887.9696786,0
933.2115153,1122.164182,1307.029122,1104.84619,926.1758303,1444.01675,3
1055.616028,864.4757522,1181.056045,815.720374,795.2743695,1332.279274,3
1142.694326,837.0514817,1193.216953,761.3804524,783.0699234,1188.956758,3
943.7449132,1031.82611,1170.572335,1005.955673,910.1188621,1372.437273,3
834.3332862,1072.840347,995.5887428,1027.777342,909.3212108,1364.830432,3
1222.523774,1004.008341,1261.663781,972.1817808,1074.891526,910.6674148,2
1150.620457,752.143054,1055.940604,783.7381999,1025.215192,1126.287707,1
910.6515942,824.6123452,955.1040821,972.3303446,1187.858897,1454.493269,1
1081.995758,862.3181028,752.4993663,681.3176359,779.3479784,795.6556021,2
1197.252428,721.188728,1075.212816,706.261526,924.7416942,1078.981439,0
1117.513655,801.9636311,929.4196489,779.2631358,997.8787945,996.6924922,0
1184.356695,843.4514058,919.4297718,651.825488,734.1819302,781.8214093,2
930.1471961,1108.797631,869.5943498,878.9007579,700.5367558,965.6375678,2
983.6596442,902.2328934,765.7914132,785.2405596,859.8253082,980.1685823,2
1332.991966,744.6578749,1383.314931,841.2710138,1137.120505,1112.715196,0
1143.086213,782.8392213,1409.956935,721.8789387,635.4972933,1488.673782,3
1249.641959,644.2031856,750.2195426,494.4337439,793.6910904,684.828615,0
1145.322737,743.6636863,836.8683672,846.4685186,1297.991733,912.6326288,0
